Continente;cod continente;País;cod pais;UF;cod uf;Via;cod via;ano;Mês;cod mes;Chegadas
Europa;6;França;68;Amapá;3;Aéreo;1;2023;Junho;6;4
Europa;6;França;68;Amapá;3;Aéreo;1;2023;Julho;7;0
Europa;6;França;68;Amapá;3;Aéreo;1;2023;Setembro;9;23
Europa;6;França;68;Amapá;3;Aéreo;1;2023;Dezembro;12;10
Europa;6;França;68;Amapá;3;Aéreo;1;2023;Dezembro;12;0
América do Sul;4;Guiana;31;Amapá;3;Aéreo;1;2023;Setembro;9;1
Europa;6;Reino Unido;80;Amapá;3;Aéreo;1;2023;Setembro;9;2
África;1;África do Sul;1;Amazonas;4;Aéreo;1;2023;Janeiro;1;2
África;1;África do Sul;1;Amazonas;4;Aéreo;1;2023;Fevereiro;2;1
África;1;África do Sul;1;Amazonas;4;Aéreo;1;2023;Marco;3;1
África;1;África do Sul;1;Amazonas;4;Aéreo;1;2023;Abril;4;0
África;1;África do Sul;1;Amazonas;4;Aéreo;1;2023;Junho;6;2
África;1;África do Sul;1;Amazonas;4;Aéreo;1;2023;Julho;7;2
África;1;África do Sul;1;Amazonas;4;Aéreo;1;2023;Outubro;10;1
África;1;África do Sul;1;Amazonas;4;Aéreo;1;2023;Outubro;10;0
África;1;África do Sul;1;Amazonas;4;Aéreo;1;2023;Novembro;11;5
África;1;África do Sul;1;Amazonas;4;Aéreo;1;2023;Novembro;11;0
África;1;África do Sul;1;Amazonas;4;Aéreo;1;2023;Dezembro;12;0
Europa;6;Outros países;89;Amazonas;4;Aéreo;1;2023;Maio;5;1
Europa;6;Outros países;89;Amazonas;4;Aéreo;1;2023;Junho;6;0
Europa;6;Outros países;89;Amazonas;4;Aéreo;1;2023;Agosto;8;1
Europa;6;Alemanha;57;Amazonas;4;Aéreo;1;2023;Janeiro;1;16
Europa;6;Alemanha;57;Amazonas;4;Aéreo;1;2023;Fevereiro;2;12
Europa;6;Alemanha;57;Amazonas;4;Aéreo;1;2023;Marco;3;10
Europa;6;Alemanha;57;Amazonas;4;Aéreo;1;2023;Abril;4;26
Europa;6;Alemanha;57;Amazonas;4;Aéreo;1;2023;Maio;5;25
Europa;6;Alemanha;57;Amazonas;4;Aéreo;1;2023;Junho;6;10
Europa;6;Alemanha;57;Amazonas;4;Aéreo;1;2023;Julho;7;27
Europa;6;Alemanha;57;Amazonas;4;Aéreo;1;2023;Agosto;8;19
Europa;6;Alemanha;57;Amazonas;4;Aéreo;1;2023;Setembro;9;14
Europa;6;Alemanha;57;Amazonas;4;Aéreo;1;2023;Outubro;10;48
Europa;6;Alemanha;57;Amazonas;4;Aéreo;1;2023;Outubro;10;0
Europa;6;Alemanha;57;Amazonas;4;Aéreo;1;2023;Novembro;11;20
Europa;6;Alemanha;57;Amazonas;4;Aéreo;1;2023;Novembro;11;0
Europa;6;Alemanha;57;Amazonas;4;Aéreo;1;2023;Dezembro;12;24
Europa;6;Alemanha;57;Amazonas;4;Aéreo;1;2023;Dezembro;12;0
Europa;6;Outros países;89;Amazonas;4;Aéreo;1;2023;Abril;4;0
Europa;6;Outros países;89;Amazonas;4;Aéreo;1;2023;Novembro;11;3
África;1;Angola;2;Amazonas;4;Aéreo;1;2023;Agosto;8;0
Ásia;5;Arábia Saudita;38;Amazonas;4;Aéreo;1;2023;Julho;7;1
América do Sul;4;Argentina;26;Amazonas;4;Aéreo;1;2023;Janeiro;1;4
América do Sul;4;Argentina;26;Amazonas;4;Aéreo;1;2023;Fevereiro;2;4
América do Sul;4;Argentina;26;Amazonas;4;Aéreo;1;2023;Marco;3;6
América do Sul;4;Argentina;26;Amazonas;4;Aéreo;1;2023;Abril;4;1
América do Sul;4;Argentina;26;Amazonas;4;Aéreo;1;2023;Maio;5;3
América do Sul;4;Argentina;26;Amazonas;4;Aéreo;1;2023;Junho;6;2
América do Sul;4;Argentina;26;Amazonas;4;Aéreo;1;2023;Julho;7;6
América do Sul;4;Argentina;26;Amazonas;4;Aéreo;1;2023;Agosto;8;6
América do Sul;4;Argentina;26;Amazonas;4;Aéreo;1;2023;Setembro;9;5
América do Sul;4;Argentina;26;Amazonas;4;Aéreo;1;2023;Outubro;10;4
América do Sul;4;Argentina;26;Amazonas;4;Aéreo;1;2023;Outubro;10;0
América do Sul;4;Argentina;26;Amazonas;4;Aéreo;1;2023;Novembro;11;4
América do Sul;4;Argentina;26;Amazonas;4;Aéreo;1;2023;Novembro;11;0
América do Sul;4;Argentina;26;Amazonas;4;Aéreo;1;2023;Dezembro;12;4
América do Sul;4;Argentina;26;Amazonas;4;Aéreo;1;2023;Dezembro;12;0
Ásia;5;Outros países;56;Amazonas;4;Aéreo;1;2023;Agosto;8;1
Ásia;5;Outros países;56;Amazonas;4;Aéreo;1;2023;Dezembro;12;0
Oceania;7;Austrália;90;Amazonas;4;Aéreo;1;2023;Janeiro;1;5
Oceania;7;Austrália;90;Amazonas;4;Aéreo;1;2023;Fevereiro;2;5
Oceania;7;Austrália;90;Amazonas;4;Aéreo;1;2023;Marco;3;3
Oceania;7;Austrália;90;Amazonas;4;Aéreo;1;2023;Abril;4;5
Oceania;7;Austrália;90;Amazonas;4;Aéreo;1;2023;Maio;5;4
Oceania;7;Austrália;90;Amazonas;4;Aéreo;1;2023;Junho;6;10
Oceania;7;Austrália;90;Amazonas;4;Aéreo;1;2023;Julho;7;18
Oceania;7;Austrália;90;Amazonas;4;Aéreo;1;2023;Agosto;8;6
Oceania;7;Austrália;90;Amazonas;4;Aéreo;1;2023;Setembro;9;4
Oceania;7;Austrália;90;Amazonas;4;Aéreo;1;2023;Outubro;10;5
Oceania;7;Austrália;90;Amazonas;4;Aéreo;1;2023;Outubro;10;0
Oceania;7;Austrália;90;Amazonas;4;Aéreo;1;2023;Novembro;11;14
Oceania;7;Austrália;90;Amazonas;4;Aéreo;1;2023;Novembro;11;0
Oceania;7;Austrália;90;Amazonas;4;Aéreo;1;2023;Dezembro;12;13
Oceania;7;Austrália;90;Amazonas;4;Aéreo;1;2023;Dezembro;12;0
Europa;6;Áustria;58;Amazonas;4;Aéreo;1;2023;Fevereiro;2;1
Europa;6;Áustria;58;Amazonas;4;Aéreo;1;2023;Abril;4;3
Europa;6;Áustria;58;Amazonas;4;Aéreo;1;2023;Maio;5;1
Europa;6;Áustria;58;Amazonas;4;Aéreo;1;2023;Junho;6;9
Europa;6;Áustria;58;Amazonas;4;Aéreo;1;2023;Julho;7;4
Europa;6;Áustria;58;Amazonas;4;Aéreo;1;2023;Agosto;8;2
Europa;6;Áustria;58;Amazonas;4;Aéreo;1;2023;Setembro;9;2
Europa;6;Áustria;58;Amazonas;4;Aéreo;1;2023;Outubro;10;0
Europa;6;Áustria;58;Amazonas;4;Aéreo;1;2023;Outubro;10;0
Europa;6;Áustria;58;Amazonas;4;Aéreo;1;2023;Novembro;11;3
Europa;6;Áustria;58;Amazonas;4;Aéreo;1;2023;Novembro;11;0
Europa;6;Áustria;58;Amazonas;4;Aéreo;1;2023;Dezembro;12;2
América Central e Caribe;2;Outros países;22;Amazonas;4;Aéreo;1;2023;Marco;3;1
América Central e Caribe;2;Outros países;22;Amazonas;4;Aéreo;1;2023;Abril;4;0
América Central e Caribe;2;Outros países;22;Amazonas;4;Aéreo;1;2023;Junho;6;0
América Central e Caribe;2;Outros países;22;Amazonas;4;Aéreo;1;2023;Julho;7;1
América Central e Caribe;2;Outros países;22;Amazonas;4;Aéreo;1;2023;Agosto;8;2
América Central e Caribe;2;Outros países;22;Amazonas;4;Aéreo;1;2023;Setembro;9;2
América Central e Caribe;2;Outros países;22;Amazonas;4;Aéreo;1;2023;Outubro;10;0
América Central e Caribe;2;Outros países;22;Amazonas;4;Aéreo;1;2023;Outubro;10;0
América Central e Caribe;2;Outros países;22;Amazonas;4;Aéreo;1;2023;Dezembro;12;0
Ásia;5;Bangladesh;39;Amazonas;4;Aéreo;1;2023;Agosto;8;1
Ásia;5;Bangladesh;39;Amazonas;4;Aéreo;1;2023;Dezembro;12;0
América Central e Caribe;2;Outros países;22;Amazonas;4;Aéreo;1;2023;Marco;3;1
América Central e Caribe;2;Outros países;22;Amazonas;4;Aéreo;1;2023;Agosto;8;1
Ásia;5;Outros países;56;Amazonas;4;Aéreo;1;2023;Dezembro;12;1
Europa;6;Bélgica;59;Amazonas;4;Aéreo;1;2023;Janeiro;1;1
Europa;6;Bélgica;59;Amazonas;4;Aéreo;1;2023;Marco;3;1
Europa;6;Bélgica;59;Amazonas;4;Aéreo;1;2023;Abril;4;0
Europa;6;Bélgica;59;Amazonas;4;Aéreo;1;2023;Maio;5;1
Europa;6;Bélgica;59;Amazonas;4;Aéreo;1;2023;Junho;6;2
Europa;6;Bélgica;59;Amazonas;4;Aéreo;1;2023;Julho;7;2
Europa;6;Bélgica;59;Amazonas;4;Aéreo;1;2023;Agosto;8;3
Europa;6;Bélgica;59;Amazonas;4;Aéreo;1;2023;Setembro;9;4
Europa;6;Bélgica;59;Amazonas;4;Aéreo;1;2023;Outubro;10;6
Europa;6;Bélgica;59;Amazonas;4;Aéreo;1;2023;Novembro;11;5
Europa;6;Bélgica;59;Amazonas;4;Aéreo;1;2023;Dezembro;12;1
América Central e Caribe;2;Outros países;22;Amazonas;4;Aéreo;1;2023;Janeiro;1;6
América Central e Caribe;2;Outros países;22;Amazonas;4;Aéreo;1;2023;Julho;7;0
América Central e Caribe;2;Outros países;22;Amazonas;4;Aéreo;1;2023;Agosto;8;0
África;1;Outros países;11;Amazonas;4;Aéreo;1;2023;Setembro;9;1
América do Sul;4;Bolívia;27;Amazonas;4;Aéreo;1;2023;Janeiro;1;1
América do Sul;4;Bolívia;27;Amazonas;4;Aéreo;1;2023;Marco;3;2
América do Sul;4;Bolívia;27;Amazonas;4;Aéreo;1;2023;Abril;4;2
América do Sul;4;Bolívia;27;Amazonas;4;Aéreo;1;2023;Maio;5;5
América do Sul;4;Bolívia;27;Amazonas;4;Aéreo;1;2023;Junho;6;1
América do Sul;4;Bolívia;27;Amazonas;4;Aéreo;1;2023;Julho;7;1
América do Sul;4;Bolívia;27;Amazonas;4;Aéreo;1;2023;Agosto;8;2
América do Sul;4;Bolívia;27;Amazonas;4;Aéreo;1;2023;Setembro;9;0
América do Sul;4;Bolívia;27;Amazonas;4;Aéreo;1;2023;Outubro;10;3
América do Sul;4;Bolívia;27;Amazonas;4;Aéreo;1;2023;Novembro;11;1
América do Sul;4;Bolívia;27;Amazonas;4;Aéreo;1;2023;Novembro;11;0
América do Sul;4;Bolívia;27;Amazonas;4;Aéreo;1;2023;Dezembro;12;1
Europa;6;Outros países;89;Amazonas;4;Aéreo;1;2023;Julho;7;0
Europa;6;Bulgária;60;Amazonas;4;Aéreo;1;2023;Junho;6;1
Europa;6;Bulgária;60;Amazonas;4;Aéreo;1;2023;Julho;7;0
América do Norte;3;Canadá;23;Amazonas;4;Aéreo;1;2023;Janeiro;1;53
América do Norte;3;Canadá;23;Amazonas;4;Aéreo;1;2023;Fevereiro;2;47
América do Norte;3;Canadá;23;Amazonas;4;Aéreo;1;2023;Marco;3;78
América do Norte;3;Canadá;23;Amazonas;4;Aéreo;1;2023;Abril;4;39
América do Norte;3;Canadá;23;Amazonas;4;Aéreo;1;2023;Maio;5;63
América do Norte;3;Canadá;23;Amazonas;4;Aéreo;1;2023;Junho;6;58
América do Norte;3;Canadá;23;Amazonas;4;Aéreo;1;2023;Julho;7;95
América do Norte;3;Canadá;23;Amazonas;4;Aéreo;1;2023;Agosto;8;104
América do Norte;3;Canadá;23;Amazonas;4;Aéreo;1;2023;Setembro;9;71
América do Norte;3;Canadá;23;Amazonas;4;Aéreo;1;2023;Outubro;10;60
América do Norte;3;Canadá;23;Amazonas;4;Aéreo;1;2023;Outubro;10;0
América do Norte;3;Canadá;23;Amazonas;4;Aéreo;1;2023;Novembro;11;56
América do Norte;3;Canadá;23;Amazonas;4;Aéreo;1;2023;Novembro;11;0
América do Norte;3;Canadá;23;Amazonas;4;Aéreo;1;2023;Dezembro;12;51
América do Norte;3;Canadá;23;Amazonas;4;Aéreo;1;2023;Dezembro;12;0
Ásia;5;Outros países;56;Amazonas;4;Aéreo;1;2023;Abril;4;1
América do Sul;4;Chile;28;Amazonas;4;Aéreo;1;2023;Janeiro;1;0
América do Sul;4;Chile;28;Amazonas;4;Aéreo;1;2023;Marco;3;2
América do Sul;4;Chile;28;Amazonas;4;Aéreo;1;2023;Abril;4;0
América do Sul;4;Chile;28;Amazonas;4;Aéreo;1;2023;Maio;5;2
América do Sul;4;Chile;28;Amazonas;4;Aéreo;1;2023;Junho;6;3
América do Sul;4;Chile;28;Amazonas;4;Aéreo;1;2023;Julho;7;6
América do Sul;4;Chile;28;Amazonas;4;Aéreo;1;2023;Agosto;8;3
América do Sul;4;Chile;28;Amazonas;4;Aéreo;1;2023;Setembro;9;5
América do Sul;4;Chile;28;Amazonas;4;Aéreo;1;2023;Outubro;10;1
América do Sul;4;Chile;28;Amazonas;4;Aéreo;1;2023;Novembro;11;0
América do Sul;4;Chile;28;Amazonas;4;Aéreo;1;2023;Novembro;11;0
América do Sul;4;Chile;28;Amazonas;4;Aéreo;1;2023;Dezembro;12;1
Ásia;5;China;40;Amazonas;4;Aéreo;1;2023;Janeiro;1;1
Ásia;5;China;40;Amazonas;4;Aéreo;1;2023;Fevereiro;2;2
Ásia;5;China;40;Amazonas;4;Aéreo;1;2023;Marco;3;10
Ásia;5;China;40;Amazonas;4;Aéreo;1;2023;Abril;4;8
Ásia;5;China;40;Amazonas;4;Aéreo;1;2023;Maio;5;5
Ásia;5;China;40;Amazonas;4;Aéreo;1;2023;Junho;6;6
Ásia;5;China;40;Amazonas;4;Aéreo;1;2023;Julho;7;1
Ásia;5;China;40;Amazonas;4;Aéreo;1;2023;Agosto;8;2
Ásia;5;China;40;Amazonas;4;Aéreo;1;2023;Setembro;9;9
Ásia;5;China;40;Amazonas;4;Aéreo;1;2023;Outubro;10;3
Ásia;5;China;40;Amazonas;4;Aéreo;1;2023;Outubro;10;0
Ásia;5;China;40;Amazonas;4;Aéreo;1;2023;Novembro;11;10
Ásia;5;China;40;Amazonas;4;Aéreo;1;2023;Novembro;11;0
Ásia;5;China;40;Amazonas;4;Aéreo;1;2023;Dezembro;12;11
Ásia;5;China;40;Amazonas;4;Aéreo;1;2023;Dezembro;12;0
Ásia;5;China, Hong Kong;41;Amazonas;4;Aéreo;1;2023;Maio;5;0
Ásia;5;China, Hong Kong;41;Amazonas;4;Aéreo;1;2023;Junho;6;1
Ásia;5;China, Hong Kong;41;Amazonas;4;Aéreo;1;2023;Setembro;9;0
Ásia;5;China, Hong Kong;41;Amazonas;4;Aéreo;1;2023;Outubro;10;0
Ásia;5;China, Hong Kong;41;Amazonas;4;Aéreo;1;2023;Outubro;10;0
Ásia;5;China, Hong Kong;41;Amazonas;4;Aéreo;1;2023;Novembro;11;0
Ásia;5;China, Hong Kong;41;Amazonas;4;Aéreo;1;2023;Novembro;11;0
Ásia;5;China, Hong Kong;41;Amazonas;4;Aéreo;1;2023;Dezembro;12;1
Ásia;5;Outros países;56;Amazonas;4;Aéreo;1;2023;Agosto;8;1
Ásia;5;Outros países;56;Amazonas;4;Aéreo;1;2023;Dezembro;12;0
Ásia;5;Cingapura;42;Amazonas;4;Aéreo;1;2023;Maio;5;0
Ásia;5;Cingapura;42;Amazonas;4;Aéreo;1;2023;Outubro;10;4
Ásia;5;Cingapura;42;Amazonas;4;Aéreo;1;2023;Outubro;10;0
Ásia;5;Cingapura;42;Amazonas;4;Aéreo;1;2023;Novembro;11;3
Ásia;5;Cingapura;42;Amazonas;4;Aéreo;1;2023;Dezembro;12;0
América do Sul;4;Colômbia;29;Amazonas;4;Aéreo;1;2023;Janeiro;1;10
América do Sul;4;Colômbia;29;Amazonas;4;Aéreo;1;2023;Fevereiro;2;16
América do Sul;4;Colômbia;29;Amazonas;4;Aéreo;1;2023;Marco;3;54
América do Sul;4;Colômbia;29;Amazonas;4;Aéreo;1;2023;Abril;4;152
América do Sul;4;Colômbia;29;Amazonas;4;Aéreo;1;2023;Maio;5;117
América do Sul;4;Colômbia;29;Amazonas;4;Aéreo;1;2023;Junho;6;171
América do Sul;4;Colômbia;29;Amazonas;4;Aéreo;1;2023;Julho;7;193
América do Sul;4;Colômbia;29;Amazonas;4;Aéreo;1;2023;Agosto;8;222
América do Sul;4;Colômbia;29;Amazonas;4;Aéreo;1;2023;Setembro;9;155
América do Sul;4;Colômbia;29;Amazonas;4;Aéreo;1;2023;Outubro;10;184
América do Sul;4;Colômbia;29;Amazonas;4;Aéreo;1;2023;Outubro;10;0
América do Sul;4;Colômbia;29;Amazonas;4;Aéreo;1;2023;Novembro;11;161
América do Sul;4;Colômbia;29;Amazonas;4;Aéreo;1;2023;Novembro;11;0
América do Sul;4;Colômbia;29;Amazonas;4;Aéreo;1;2023;Dezembro;12;194
América do Sul;4;Colômbia;29;Amazonas;4;Aéreo;1;2023;Dezembro;12;0
África;1;Outros países;11;Amazonas;4;Aéreo;1;2023;Agosto;8;1
América Central e Caribe;2;Costa Rica;12;Amazonas;4;Aéreo;1;2023;Janeiro;1;10
América Central e Caribe;2;Costa Rica;12;Amazonas;4;Aéreo;1;2023;Fevereiro;2;6
América Central e Caribe;2;Costa Rica;12;Amazonas;4;Aéreo;1;2023;Marco;3;7
América Central e Caribe;2;Costa Rica;12;Amazonas;4;Aéreo;1;2023;Abril;4;7
América Central e Caribe;2;Costa Rica;12;Amazonas;4;Aéreo;1;2023;Maio;5;10
América Central e Caribe;2;Costa Rica;12;Amazonas;4;Aéreo;1;2023;Junho;6;14
América Central e Caribe;2;Costa Rica;12;Amazonas;4;Aéreo;1;2023;Julho;7;12
América Central e Caribe;2;Costa Rica;12;Amazonas;4;Aéreo;1;2023;Agosto;8;10
América Central e Caribe;2;Costa Rica;12;Amazonas;4;Aéreo;1;2023;Setembro;9;10
América Central e Caribe;2;Costa Rica;12;Amazonas;4;Aéreo;1;2023;Outubro;10;26
América Central e Caribe;2;Costa Rica;12;Amazonas;4;Aéreo;1;2023;Outubro;10;0
América Central e Caribe;2;Costa Rica;12;Amazonas;4;Aéreo;1;2023;Novembro;11;14
América Central e Caribe;2;Costa Rica;12;Amazonas;4;Aéreo;1;2023;Novembro;11;0
América Central e Caribe;2;Costa Rica;12;Amazonas;4;Aéreo;1;2023;Dezembro;12;0
América Central e Caribe;2;Costa Rica;12;Amazonas;4;Aéreo;1;2023;Dezembro;12;0
Europa;6;Croácia;61;Amazonas;4;Aéreo;1;2023;Abril;4;0
Europa;6;Croácia;61;Amazonas;4;Aéreo;1;2023;Dezembro;12;1
América Central e Caribe;2;Cuba;13;Amazonas;4;Aéreo;1;2023;Janeiro;1;8
América Central e Caribe;2;Cuba;13;Amazonas;4;Aéreo;1;2023;Fevereiro;2;15
América Central e Caribe;2;Cuba;13;Amazonas;4;Aéreo;1;2023;Marco;3;5
América Central e Caribe;2;Cuba;13;Amazonas;4;Aéreo;1;2023;Abril;4;9
América Central e Caribe;2;Cuba;13;Amazonas;4;Aéreo;1;2023;Maio;5;17
América Central e Caribe;2;Cuba;13;Amazonas;4;Aéreo;1;2023;Junho;6;8
América Central e Caribe;2;Cuba;13;Amazonas;4;Aéreo;1;2023;Julho;7;9
América Central e Caribe;2;Cuba;13;Amazonas;4;Aéreo;1;2023;Agosto;8;18
América Central e Caribe;2;Cuba;13;Amazonas;4;Aéreo;1;2023;Setembro;9;7
América Central e Caribe;2;Cuba;13;Amazonas;4;Aéreo;1;2023;Outubro;10;7
América Central e Caribe;2;Cuba;13;Amazonas;4;Aéreo;1;2023;Outubro;10;0
América Central e Caribe;2;Cuba;13;Amazonas;4;Aéreo;1;2023;Novembro;11;5
América Central e Caribe;2;Cuba;13;Amazonas;4;Aéreo;1;2023;Novembro;11;0
América Central e Caribe;2;Cuba;13;Amazonas;4;Aéreo;1;2023;Dezembro;12;5
América Central e Caribe;2;Cuba;13;Amazonas;4;Aéreo;1;2023;Dezembro;12;0
Europa;6;Dinamarca;62;Amazonas;4;Aéreo;1;2023;Fevereiro;2;1
Europa;6;Dinamarca;62;Amazonas;4;Aéreo;1;2023;Marco;3;3
Europa;6;Dinamarca;62;Amazonas;4;Aéreo;1;2023;Abril;4;1
Europa;6;Dinamarca;62;Amazonas;4;Aéreo;1;2023;Maio;5;1
Europa;6;Dinamarca;62;Amazonas;4;Aéreo;1;2023;Junho;6;3
Europa;6;Dinamarca;62;Amazonas;4;Aéreo;1;2023;Julho;7;2
Europa;6;Dinamarca;62;Amazonas;4;Aéreo;1;2023;Agosto;8;4
Europa;6;Dinamarca;62;Amazonas;4;Aéreo;1;2023;Setembro;9;0
Europa;6;Dinamarca;62;Amazonas;4;Aéreo;1;2023;Outubro;10;1
Europa;6;Dinamarca;62;Amazonas;4;Aéreo;1;2023;Outubro;10;0
Europa;6;Dinamarca;62;Amazonas;4;Aéreo;1;2023;Novembro;11;2
Europa;6;Dinamarca;62;Amazonas;4;Aéreo;1;2023;Dezembro;12;3
América Central e Caribe;2;Outros países;22;Amazonas;4;Aéreo;1;2023;Abril;4;0
América Central e Caribe;2;Outros países;22;Amazonas;4;Aéreo;1;2023;Maio;5;0
África;1;Egito;4;Amazonas;4;Aéreo;1;2023;Agosto;8;1
África;1;Egito;4;Amazonas;4;Aéreo;1;2023;Dezembro;12;0
América Central e Caribe;2;El Salvador;14;Amazonas;4;Aéreo;1;2023;Abril;4;2
América Central e Caribe;2;El Salvador;14;Amazonas;4;Aéreo;1;2023;Maio;5;4
América Central e Caribe;2;El Salvador;14;Amazonas;4;Aéreo;1;2023;Junho;6;3
América Central e Caribe;2;El Salvador;14;Amazonas;4;Aéreo;1;2023;Julho;7;3
América Central e Caribe;2;El Salvador;14;Amazonas;4;Aéreo;1;2023;Agosto;8;3
América Central e Caribe;2;El Salvador;14;Amazonas;4;Aéreo;1;2023;Setembro;9;6
América Central e Caribe;2;El Salvador;14;Amazonas;4;Aéreo;1;2023;Outubro;10;5
América Central e Caribe;2;El Salvador;14;Amazonas;4;Aéreo;1;2023;Novembro;11;0
América Central e Caribe;2;El Salvador;14;Amazonas;4;Aéreo;1;2023;Dezembro;12;1
Ásia;5;Outros países;56;Amazonas;4;Aéreo;1;2023;Maio;5;4
Ásia;5;Outros países;56;Amazonas;4;Aéreo;1;2023;Dezembro;12;0
América do Sul;4;Equador;30;Amazonas;4;Aéreo;1;2023;Janeiro;1;12
América do Sul;4;Equador;30;Amazonas;4;Aéreo;1;2023;Fevereiro;2;16
América do Sul;4;Equador;30;Amazonas;4;Aéreo;1;2023;Marco;3;14
América do Sul;4;Equador;30;Amazonas;4;Aéreo;1;2023;Abril;4;11
América do Sul;4;Equador;30;Amazonas;4;Aéreo;1;2023;Maio;5;32
América do Sul;4;Equador;30;Amazonas;4;Aéreo;1;2023;Junho;6;47
América do Sul;4;Equador;30;Amazonas;4;Aéreo;1;2023;Julho;7;33
América do Sul;4;Equador;30;Amazonas;4;Aéreo;1;2023;Agosto;8;37
América do Sul;4;Equador;30;Amazonas;4;Aéreo;1;2023;Setembro;9;13
América do Sul;4;Equador;30;Amazonas;4;Aéreo;1;2023;Outubro;10;24
América do Sul;4;Equador;30;Amazonas;4;Aéreo;1;2023;Outubro;10;0
América do Sul;4;Equador;30;Amazonas;4;Aéreo;1;2023;Novembro;11;10
América do Sul;4;Equador;30;Amazonas;4;Aéreo;1;2023;Novembro;11;0
América do Sul;4;Equador;30;Amazonas;4;Aéreo;1;2023;Dezembro;12;5
América do Sul;4;Equador;30;Amazonas;4;Aéreo;1;2023;Dezembro;12;0
Europa;6;Eslováquia;63;Amazonas;4;Aéreo;1;2023;Agosto;8;0
Europa;6;Eslováquia;63;Amazonas;4;Aéreo;1;2023;Setembro;9;0
Europa;6;Eslováquia;63;Amazonas;4;Aéreo;1;2023;Novembro;11;1
Europa;6;Eslováquia;63;Amazonas;4;Aéreo;1;2023;Novembro;11;0
Europa;6;Eslovênia;64;Amazonas;4;Aéreo;1;2023;Marco;3;1
Europa;6;Eslovênia;64;Amazonas;4;Aéreo;1;2023;Dezembro;12;0
Europa;6;Espanha;65;Amazonas;4;Aéreo;1;2023;Janeiro;1;3
Europa;6;Espanha;65;Amazonas;4;Aéreo;1;2023;Fevereiro;2;2
Europa;6;Espanha;65;Amazonas;4;Aéreo;1;2023;Marco;3;20
Europa;6;Espanha;65;Amazonas;4;Aéreo;1;2023;Abril;4;6
Europa;6;Espanha;65;Amazonas;4;Aéreo;1;2023;Maio;5;7
Europa;6;Espanha;65;Amazonas;4;Aéreo;1;2023;Junho;6;12
Europa;6;Espanha;65;Amazonas;4;Aéreo;1;2023;Julho;7;46
Europa;6;Espanha;65;Amazonas;4;Aéreo;1;2023;Agosto;8;32
Europa;6;Espanha;65;Amazonas;4;Aéreo;1;2023;Setembro;9;18
Europa;6;Espanha;65;Amazonas;4;Aéreo;1;2023;Outubro;10;29
Europa;6;Espanha;65;Amazonas;4;Aéreo;1;2023;Outubro;10;0
Europa;6;Espanha;65;Amazonas;4;Aéreo;1;2023;Novembro;11;23
Europa;6;Espanha;65;Amazonas;4;Aéreo;1;2023;Novembro;11;0
Europa;6;Espanha;65;Amazonas;4;Aéreo;1;2023;Dezembro;12;16
América do Norte;3;Estados Unidos;24;Amazonas;4;Aéreo;1;2023;Janeiro;1;1301
América do Norte;3;Estados Unidos;24;Amazonas;4;Aéreo;1;2023;Fevereiro;2;551
América do Norte;3;Estados Unidos;24;Amazonas;4;Aéreo;1;2023;Marco;3;1248
América do Norte;3;Estados Unidos;24;Amazonas;4;Aéreo;1;2023;Abril;4;676
América do Norte;3;Estados Unidos;24;Amazonas;4;Aéreo;1;2023;Maio;5;850
América do Norte;3;Estados Unidos;24;Amazonas;4;Aéreo;1;2023;Junho;6;1712
América do Norte;3;Estados Unidos;24;Amazonas;4;Aéreo;1;2023;Julho;7;1022
América do Norte;3;Estados Unidos;24;Amazonas;4;Aéreo;1;2023;Agosto;8;659
América do Norte;3;Estados Unidos;24;Amazonas;4;Aéreo;1;2023;Setembro;9;593
