Continente;cod continente;País;cod pais;UF;cod uf;Via;cod via;ano;Mês;cod mes;Chegadas
Europa;6;Estônia;66;Minas Gerais;13;Aérea;1;2024;Janeiro;1;2
Ásia;5;Filipinas;43;Minas Gerais;13;Aérea;1;2024;Janeiro;1;2
Europa;6;Finlândia;67;Minas Gerais;13;Aérea;1;2024;Janeiro;1;4
Europa;6;França;68;Minas Gerais;13;Aérea;1;2024;Janeiro;1;61
Europa;6;Grécia;69;Minas Gerais;13;Aérea;1;2024;Janeiro;1;2
América Central e Caribe;2;Guatemala;15;Minas Gerais;13;Aérea;1;2024;Janeiro;1;4
América Central e Caribe;2;Haiti;16;Minas Gerais;13;Aérea;1;2024;Janeiro;1;1
Europa;6;Holanda;70;Minas Gerais;13;Aérea;1;2024;Janeiro;1;22
América Central e Caribe;2;Honduras;17;Minas Gerais;13;Aérea;1;2024;Janeiro;1;3
Europa;6;Hungria;71;Minas Gerais;13;Aérea;1;2024;Janeiro;1;2
Ásia;5;Irã;46;Minas Gerais;13;Aérea;1;2024;Janeiro;1;1
Europa;6;Irlanda;72;Minas Gerais;13;Aérea;1;2024;Janeiro;1;26
Ásia;5;Israel;47;Minas Gerais;13;Aérea;1;2024;Janeiro;1;4
Europa;6;Itália;73;Minas Gerais;13;Aérea;1;2024;Janeiro;1;194
Ásia;5;Outros países da Ásia;56;Minas Gerais;13;Aérea;1;2024;Janeiro;1;1
África;1;Marrocos;6;Minas Gerais;13;Aérea;1;2024;Janeiro;1;1
América do Norte;3;México;25;Minas Gerais;13;Aérea;1;2024;Janeiro;1;26
Europa;6;Noruega;77;Minas Gerais;13;Aérea;1;2024;Janeiro;1;8
Oceania;7;Nova Zelândia;91;Minas Gerais;13;Aérea;1;2024;Janeiro;1;5
América Central e Caribe;2;Panamá;19;Minas Gerais;13;Aérea;1;2024;Janeiro;1;33
América do Sul;4;Paraguai;33;Minas Gerais;13;Aérea;1;2024;Janeiro;1;1
América do Sul;4;Peru;34;Minas Gerais;13;Aérea;1;2024;Janeiro;1;7
Europa;6;Polônia;78;Minas Gerais;13;Aérea;1;2024;Janeiro;1;6
Europa;6;Portugal;79;Minas Gerais;13;Aérea;1;2024;Janeiro;1;1374
Europa;6;Reino Unido;80;Minas Gerais;13;Aérea;1;2024;Janeiro;1;156
Ásia;5;República da Coreia;52;Minas Gerais;13;Aérea;1;2024;Janeiro;1;2
América Central e Caribe;2;República Dominicana;20;Minas Gerais;13;Aérea;1;2024;Janeiro;1;5
Europa;6;República Tcheca;81;Minas Gerais;13;Aérea;1;2024;Janeiro;1;1
Europa;6;Romênia;82;Minas Gerais;13;Aérea;1;2024;Janeiro;1;1
Europa;6;Rússia;83;Minas Gerais;13;Aérea;1;2024;Janeiro;1;2
América Central e Caribe;2;Outros países da América Central e Caribe;22;Minas Gerais;13;Aérea;1;2024;Janeiro;1;1
Europa;6;Suécia;85;Minas Gerais;13;Aérea;1;2024;Janeiro;1;2
Europa;6;Suíça;86;Minas Gerais;13;Aérea;1;2024;Janeiro;1;34
Europa;6;Ucrânia;88;Minas Gerais;13;Aérea;1;2024;Janeiro;1;1
América do Sul;4;Venezuela;37;Minas Gerais;13;Aérea;1;2024;Janeiro;1;2
África;1;África do Sul;1;Pará;14;Aérea;1;2024;Janeiro;1;2
Europa;6;Alemanha;57;Pará;14;Aérea;1;2024;Janeiro;1;51
Ásia;5;Arábia Saudita;38;Pará;14;Aérea;1;2024;Janeiro;1;2
África;1;Outros países da África;11;Pará;14;Aérea;1;2024;Janeiro;1;1
América do Sul;4;Argentina;26;Pará;14;Aérea;1;2024;Janeiro;1;2
Europa;6;Áustria;58;Pará;14;Aérea;1;2024;Janeiro;1;1
Europa;6;Bélgica;59;Pará;14;Aérea;1;2024;Janeiro;1;5
América do Sul;4;Bolívia;27;Pará;14;Aérea;1;2024;Janeiro;1;3
África;1;Outros países da África;11;Pará;14;Aérea;1;2024;Janeiro;1;1
América do Norte;3;Canadá;23;Pará;14;Aérea;1;2024;Janeiro;1;12
América do Sul;4;Chile;28;Pará;14;Aérea;1;2024;Janeiro;1;1
Ásia;5;China;40;Pará;14;Aérea;1;2024;Janeiro;1;11
Ásia;5;Outros países da Ásia;56;Pará;14;Aérea;1;2024;Janeiro;1;1
Ásia;5;Cingapura;42;Pará;14;Aérea;1;2024;Janeiro;1;1
América do Sul;4;Colômbia;29;Pará;14;Aérea;1;2024;Janeiro;1;3
Europa;6;Croácia;61;Pará;14;Aérea;1;2024;Janeiro;1;1
Europa;6;Dinamarca;62;Pará;14;Aérea;1;2024;Janeiro;1;7
Europa;6;Espanha;65;Pará;14;Aérea;1;2024;Janeiro;1;26
América do Norte;3;Estados Unidos;24;Pará;14;Aérea;1;2024;Janeiro;1;229
Europa;6;Estônia;66;Pará;14;Aérea;1;2024;Janeiro;1;1
Europa;6;Finlândia;67;Pará;14;Aérea;1;2024;Janeiro;1;1
Europa;6;França;68;Pará;14;Aérea;1;2024;Janeiro;1;473
América do Sul;4;Guiana;31;Pará;14;Aérea;1;2024;Janeiro;1;4
Europa;6;Holanda;70;Pará;14;Aérea;1;2024;Janeiro;1;96
América Central e Caribe;2;Honduras;17;Pará;14;Aérea;1;2024;Janeiro;1;1
Europa;6;Irlanda;72;Pará;14;Aérea;1;2024;Janeiro;1;2
Ásia;5;Israel;47;Pará;14;Aérea;1;2024;Janeiro;1;3
Europa;6;Itália;73;Pará;14;Aérea;1;2024;Janeiro;1;14
América Central e Caribe;2;Outros países da América Central e Caribe;22;Pará;14;Aérea;1;2024;Janeiro;1;1
Europa;6;Outros países da Europa;89;Pará;14;Aérea;1;2024;Janeiro;1;2
África;1;Marrocos;6;Pará;14;Aérea;1;2024;Janeiro;1;1
América do Norte;3;México;25;Pará;14;Aérea;1;2024;Janeiro;1;3
Ásia;5;Outros países da Ásia;56;Pará;14;Aérea;1;2024;Janeiro;1;2
Europa;6;Noruega;77;Pará;14;Aérea;1;2024;Janeiro;1;20
América do Sul;4;Peru;34;Pará;14;Aérea;1;2024;Janeiro;1;6
Europa;6;Polônia;78;Pará;14;Aérea;1;2024;Janeiro;1;1
Europa;6;Portugal;79;Pará;14;Aérea;1;2024;Janeiro;1;209
Europa;6;Reino Unido;80;Pará;14;Aérea;1;2024;Janeiro;1;18
América Central e Caribe;2;República Dominicana;20;Pará;14;Aérea;1;2024;Janeiro;1;4
Europa;6;Romênia;82;Pará;14;Aérea;1;2024;Janeiro;1;4
Europa;6;Rússia;83;Pará;14;Aérea;1;2024;Janeiro;1;3
Europa;6;Suécia;85;Pará;14;Aérea;1;2024;Janeiro;1;2
Europa;6;Suíça;86;Pará;14;Aérea;1;2024;Janeiro;1;13
América do Sul;4;Suriname;35;Pará;14;Aérea;1;2024;Janeiro;1;753
América do Sul;4;Uruguai;36;Pará;14;Aérea;1;2024;Janeiro;1;2
América do Sul;4;Venezuela;37;Pará;14;Aérea;1;2024;Janeiro;1;2
América do Sul;4;Argentina;26;Outras Unidades da Federação;99;Aérea;1;2024;Janeiro;1;16
Europa;6;Alemanha;57;Paraná;16;Aérea;1;2024;Janeiro;1;12
América do Sul;4;Argentina;26;Paraná;16;Aérea;1;2024;Janeiro;1;26
Oceania;7;Austrália;90;Paraná;16;Aérea;1;2024;Janeiro;1;11
Europa;6;Áustria;58;Paraná;16;Aérea;1;2024;Janeiro;1;2
América do Norte;3;Canadá;23;Paraná;16;Aérea;1;2024;Janeiro;1;2
América do Sul;4;Chile;28;Paraná;16;Aérea;1;2024;Janeiro;1;1471
Ásia;5;China;40;Paraná;16;Aérea;1;2024;Janeiro;1;11
América do Sul;4;Colômbia;29;Paraná;16;Aérea;1;2024;Janeiro;1;10
América Central e Caribe;2;Costa Rica;12;Paraná;16;Aérea;1;2024;Janeiro;1;4
Europa;6;Dinamarca;62;Paraná;16;Aérea;1;2024;Janeiro;1;2
América do Sul;4;Equador;30;Paraná;16;Aérea;1;2024;Janeiro;1;3
Europa;6;Espanha;65;Paraná;16;Aérea;1;2024;Janeiro;1;23
América do Norte;3;Estados Unidos;24;Paraná;16;Aérea;1;2024;Janeiro;1;43
Europa;6;França;68;Paraná;16;Aérea;1;2024;Janeiro;1;8
Europa;6;Holanda;70;Paraná;16;Aérea;1;2024;Janeiro;1;7
Ásia;5;Indonésia;45;Paraná;16;Aérea;1;2024;Janeiro;1;1
Europa;6;Irlanda;72;Paraná;16;Aérea;1;2024;Janeiro;1;4
Ásia;5;Israel;47;Paraná;16;Aérea;1;2024;Janeiro;1;9
Ásia;5;Japão;48;Paraná;16;Aérea;1;2024;Janeiro;1;7
Ásia;5;Líbano;49;Paraná;16;Aérea;1;2024;Janeiro;1;1
Europa;6;Lituânia;75;Paraná;16;Aérea;1;2024;Janeiro;1;4
Ásia;5;Malásia;50;Paraná;16;Aérea;1;2024;Janeiro;1;2
América do Norte;3;México;25;Paraná;16;Aérea;1;2024;Janeiro;1;5
Oceania;7;Nova Zelândia;91;Paraná;16;Aérea;1;2024;Janeiro;1;2
América Central e Caribe;2;Panamá;19;Paraná;16;Aérea;1;2024;Janeiro;1;1
América do Sul;4;Paraguai;33;Paraná;16;Aérea;1;2024;Janeiro;1;73
América do Sul;4;Peru;34;Paraná;16;Aérea;1;2024;Janeiro;1;24
Europa;6;Polônia;78;Paraná;16;Aérea;1;2024;Janeiro;1;2
Europa;6;Reino Unido;80;Paraná;16;Aérea;1;2024;Janeiro;1;14
Ásia;5;República da Coreia;52;Paraná;16;Aérea;1;2024;Janeiro;1;13
Europa;6;Rússia;83;Paraná;16;Aérea;1;2024;Janeiro;1;3
Europa;6;Suécia;85;Paraná;16;Aérea;1;2024;Janeiro;1;5
Europa;6;Suíça;86;Paraná;16;Aérea;1;2024;Janeiro;1;4
Ásia;5;Taiwan;55;Paraná;16;Aérea;1;2024;Janeiro;1;1
Europa;6;Turquia;87;Paraná;16;Aérea;1;2024;Janeiro;1;3
Europa;6;Ucrânia;88;Paraná;16;Aérea;1;2024;Janeiro;1;1
América do Sul;4;Uruguai;36;Paraná;16;Aérea;1;2024;Janeiro;1;1
América do Sul;4;Venezuela;37;Paraná;16;Aérea;1;2024;Janeiro;1;4
Europa;6;Alemanha;57;Paraná;16;Aérea;1;2024;Janeiro;1;7
África;1;Angola;2;Paraná;16;Aérea;1;2024;Janeiro;1;1
América do Sul;4;Argentina;26;Paraná;16;Aérea;1;2024;Janeiro;1;251
Oceania;7;Austrália;90;Paraná;16;Aérea;1;2024;Janeiro;1;5
Europa;6;Áustria;58;Paraná;16;Aérea;1;2024;Janeiro;1;7
Europa;6;Bélgica;59;Paraná;16;Aérea;1;2024;Janeiro;1;2
América do Sul;4;Bolívia;27;Paraná;16;Aérea;1;2024;Janeiro;1;3
América do Norte;3;Canadá;23;Paraná;16;Aérea;1;2024;Janeiro;1;3
América do Sul;4;Chile;28;Paraná;16;Aérea;1;2024;Janeiro;1;177
Ásia;5;China;40;Paraná;16;Aérea;1;2024;Janeiro;1;3
América do Sul;4;Colômbia;29;Paraná;16;Aérea;1;2024;Janeiro;1;10
América Central e Caribe;2;Costa Rica;12;Paraná;16;Aérea;1;2024;Janeiro;1;2
América Central e Caribe;2;Cuba;13;Paraná;16;Aérea;1;2024;Janeiro;1;2
Europa;6;Espanha;65;Paraná;16;Aérea;1;2024;Janeiro;1;4
América do Norte;3;Estados Unidos;24;Paraná;16;Aérea;1;2024;Janeiro;1;21
Europa;6;Finlândia;67;Paraná;16;Aérea;1;2024;Janeiro;1;1
Europa;6;França;68;Paraná;16;Aérea;1;2024;Janeiro;1;10
América Central e Caribe;2;Haiti;16;Paraná;16;Aérea;1;2024;Janeiro;1;2
Europa;6;Holanda;70;Paraná;16;Aérea;1;2024;Janeiro;1;2
Europa;6;Irlanda;72;Paraná;16;Aérea;1;2024;Janeiro;1;1
Europa;6;Itália;73;Paraná;16;Aérea;1;2024;Janeiro;1;6
Ásia;5;Japão;48;Paraná;16;Aérea;1;2024;Janeiro;1;3
América do Norte;3;México;25;Paraná;16;Aérea;1;2024;Janeiro;1;6
Europa;6;Noruega;77;Paraná;16;Aérea;1;2024;Janeiro;1;3
América Central e Caribe;2;Panamá;19;Paraná;16;Aérea;1;2024;Janeiro;1;2
América do Sul;4;Paraguai;33;Paraná;16;Aérea;1;2024;Janeiro;1;3
América do Sul;4;Peru;34;Paraná;16;Aérea;1;2024;Janeiro;1;4
Europa;6;Polônia;78;Paraná;16;Aérea;1;2024;Janeiro;1;1
Europa;6;Portugal;79;Paraná;16;Aérea;1;2024;Janeiro;1;9
Europa;6;Reino Unido;80;Paraná;16;Aérea;1;2024;Janeiro;1;3
Europa;6;República Tcheca;81;Paraná;16;Aérea;1;2024;Janeiro;1;1
Europa;6;Rússia;83;Paraná;16;Aérea;1;2024;Janeiro;1;6
Europa;6;Suécia;85;Paraná;16;Aérea;1;2024;Janeiro;1;1
Europa;6;Ucrânia;88;Paraná;16;Aérea;1;2024;Janeiro;1;1
América do Sul;4;Uruguai;36;Paraná;16;Aérea;1;2024;Janeiro;1;86
América do Sul;4;Venezuela;37;Paraná;16;Aérea;1;2024;Janeiro;1;8
Europa;6;Alemanha;57;Pernambuco;17;Aérea;1;2024;Janeiro;1;430
América do Sul;4;Argentina;26;Pernambuco;17;Aérea;1;2024;Janeiro;1;1336
Ásia;5;Outros países da Ásia;56;Pernambuco;17;Aérea;1;2024;Janeiro;1;1
Oceania;7;Austrália;90;Pernambuco;17;Aérea;1;2024;Janeiro;1;1
Europa;6;Áustria;58;Pernambuco;17;Aérea;1;2024;Janeiro;1;104
Europa;6;Bélgica;59;Pernambuco;17;Aérea;1;2024;Janeiro;1;23
América do Sul;4;Bolívia;27;Pernambuco;17;Aérea;1;2024;Janeiro;1;1
África;1;Cabo Verde;3;Pernambuco;17;Aérea;1;2024;Janeiro;1;1
América do Norte;3;Canadá;23;Pernambuco;17;Aérea;1;2024;Janeiro;1;8
América do Sul;4;Chile;28;Pernambuco;17;Aérea;1;2024;Janeiro;1;2
Ásia;5;China;40;Pernambuco;17;Aérea;1;2024;Janeiro;1;2
América do Sul;4;Colômbia;29;Pernambuco;17;Aérea;1;2024;Janeiro;1;1
Europa;6;Croácia;61;Pernambuco;17;Aérea;1;2024;Janeiro;1;2
Europa;6;Dinamarca;62;Pernambuco;17;Aérea;1;2024;Janeiro;1;27
América do Sul;4;Equador;30;Pernambuco;17;Aérea;1;2024;Janeiro;1;2
Europa;6;Eslovênia;64;Pernambuco;17;Aérea;1;2024;Janeiro;1;3
Europa;6;Espanha;65;Pernambuco;17;Aérea;1;2024;Janeiro;1;190
América do Norte;3;Estados Unidos;24;Pernambuco;17;Aérea;1;2024;Janeiro;1;194
Europa;6;Finlândia;67;Pernambuco;17;Aérea;1;2024;Janeiro;1;4
Europa;6;França;68;Pernambuco;17;Aérea;1;2024;Janeiro;1;207
Europa;6;Grécia;69;Pernambuco;17;Aérea;1;2024;Janeiro;1;2
Europa;6;Holanda;70;Pernambuco;17;Aérea;1;2024;Janeiro;1;50
Europa;6;Hungria;71;Pernambuco;17;Aérea;1;2024;Janeiro;1;2
Ásia;5;Índia;44;Pernambuco;17;Aérea;1;2024;Janeiro;1;1
Europa;6;Irlanda;72;Pernambuco;17;Aérea;1;2024;Janeiro;1;28
Ásia;5;Israel;47;Pernambuco;17;Aérea;1;2024;Janeiro;1;4
Europa;6;Itália;73;Pernambuco;17;Aérea;1;2024;Janeiro;1;502
Europa;6;Letônia;74;Pernambuco;17;Aérea;1;2024;Janeiro;1;3
Europa;6;Lituânia;75;Pernambuco;17;Aérea;1;2024;Janeiro;1;2
Europa;6;Luxemburgo;76;Pernambuco;17;Aérea;1;2024;Janeiro;1;4
Ásia;5;Malásia;50;Pernambuco;17;Aérea;1;2024;Janeiro;1;1
Europa;6;Outros países da Europa;89;Pernambuco;17;Aérea;1;2024;Janeiro;1;3
África;1;Marrocos;6;Pernambuco;17;Aérea;1;2024;Janeiro;1;2
América do Norte;3;México;25;Pernambuco;17;Aérea;1;2024;Janeiro;1;1
Europa;6;Noruega;77;Pernambuco;17;Aérea;1;2024;Janeiro;1;25
América do Sul;4;Peru;34;Pernambuco;17;Aérea;1;2024;Janeiro;1;2
Europa;6;Polônia;78;Pernambuco;17;Aérea;1;2024;Janeiro;1;16
Europa;6;Portugal;79;Pernambuco;17;Aérea;1;2024;Janeiro;1;1057
Europa;6;Reino Unido;80;Pernambuco;17;Aérea;1;2024;Janeiro;1;113
Europa;6;República Tcheca;81;Pernambuco;17;Aérea;1;2024;Janeiro;1;1
Europa;6;Romênia;82;Pernambuco;17;Aérea;1;2024;Janeiro;1;3
Europa;6;Rússia;83;Pernambuco;17;Aérea;1;2024;Janeiro;1;3
África;1;Outros países da África;11;Pernambuco;17;Aérea;1;2024;Janeiro;1;1
Europa;6;Sérvia;84;Pernambuco;17;Aérea;1;2024;Janeiro;1;2
Europa;6;Suécia;85;Pernambuco;17;Aérea;1;2024;Janeiro;1;56
Europa;6;Suíça;86;Pernambuco;17;Aérea;1;2024;Janeiro;1;137
Europa;6;Ucrânia;88;Pernambuco;17;Aérea;1;2024;Janeiro;1;6
América do Sul;4;Uruguai;36;Pernambuco;17;Aérea;1;2024;Janeiro;1;920
América do Sul;4;Venezuela;37;Pernambuco;17;Aérea;1;2024;Janeiro;1;1
África;1;África do Sul;1;Rio de Janeiro;19;Aérea;1;2024;Janeiro;1;156
Europa;6;Outros países da Europa;89;Rio de Janeiro;19;Aérea;1;2024;Janeiro;1;12
Europa;6;Alemanha;57;Rio de Janeiro;19;Aérea;1;2024;Janeiro;1;2831
Europa;6;Outros países da Europa;89;Rio de Janeiro;19;Aérea;1;2024;Janeiro;1;6
África;1;Angola;2;Rio de Janeiro;19;Aérea;1;2024;Janeiro;1;5
América Central e Caribe;2;Outros países da América Central e Caribe;22;Rio de Janeiro;19;Aérea;1;2024;Janeiro;1;1
Ásia;5;Arábia Saudita;38;Rio de Janeiro;19;Aérea;1;2024;Janeiro;1;14
África;1;Outros países da África;11;Rio de Janeiro;19;Aérea;1;2024;Janeiro;1;6
América do Sul;4;Argentina;26;Rio de Janeiro;19;Aérea;1;2024;Janeiro;1;54751
Ásia;5;Outros países da Ásia;56;Rio de Janeiro;19;Aérea;1;2024;Janeiro;1;11
Oceania;7;Austrália;90;Rio de Janeiro;19;Aérea;1;2024;Janeiro;1;1573
Europa;6;Áustria;58;Rio de Janeiro;19;Aérea;1;2024;Janeiro;1;347
Europa;6;Outros países da Europa;89;Rio de Janeiro;19;Aérea;1;2024;Janeiro;1;4
América Central e Caribe;2;Outros países da América Central e Caribe;22;Rio de Janeiro;19;Aérea;1;2024;Janeiro;1;9
América Central e Caribe;2;Outros países da América Central e Caribe;22;Rio de Janeiro;19;Aérea;1;2024;Janeiro;1;4
Europa;6;Bélgica;59;Rio de Janeiro;19;Aérea;1;2024;Janeiro;1;532
América Central e Caribe;2;Outros países da América Central e Caribe;22;Rio de Janeiro;19;Aérea;1;2024;Janeiro;1;2
África;1;Outros países da África;11;Rio de Janeiro;19;Aérea;1;2024;Janeiro;1;1
Europa;6;Outros países da Europa;89;Rio de Janeiro;19;Aérea;1;2024;Janeiro;1;21
América do Sul;4;Bolívia;27;Rio de Janeiro;19;Aérea;1;2024;Janeiro;1;83
Europa;6;Outros países da Europa;89;Rio de Janeiro;19;Aérea;1;2024;Janeiro;1;7
Europa;6;Bulgária;60;Rio de Janeiro;19;Aérea;1;2024;Janeiro;1;124
África;1;Cabo Verde;3;Rio de Janeiro;19;Aérea;1;2024;Janeiro;1;3
África;1;Outros países da África;11;Rio de Janeiro;19;Aérea;1;2024;Janeiro;1;2
América do Norte;3;Canadá;23;Rio de Janeiro;19;Aérea;1;2024;Janeiro;1;1934
Ásia;5;Outros países da Ásia;56;Rio de Janeiro;19;Aérea;1;2024;Janeiro;1;9
Ásia;5;Outros países da Ásia;56;Rio de Janeiro;19;Aérea;1;2024;Janeiro;1;1
África;1;Outros países da África;11;Rio de Janeiro;19;Aérea;1;2024;Janeiro;1;1
América do Sul;4;Chile;28;Rio de Janeiro;19;Aérea;1;2024;Janeiro;1;36858
Ásia;5;China;40;Rio de Janeiro;19;Aérea;1;2024;Janeiro;1;352
Ásia;5;China, Hong Kong;41;Rio de Janeiro;19;Aérea;1;2024;Janeiro;1;22
Ásia;5;Outros países da Ásia;56;Rio de Janeiro;19;Aérea;1;2024;Janeiro;1;2
Ásia;5;Outros países da Ásia;56;Rio de Janeiro;19;Aérea;1;2024;Janeiro;1;15
Ásia;5;Cingapura;42;Rio de Janeiro;19;Aérea;1;2024;Janeiro;1;46
América do Sul;4;Colômbia;29;Rio de Janeiro;19;Aérea;1;2024;Janeiro;1;1853
África;1;Outros países da África;11;Rio de Janeiro;19;Aérea;1;2024;Janeiro;1;1
América Central e Caribe;2;Costa Rica;12;Rio de Janeiro;19;Aérea;1;2024;Janeiro;1;350
Europa;6;Croácia;61;Rio de Janeiro;19;Aérea;1;2024;Janeiro;1;51
América Central e Caribe;2;Cuba;13;Rio de Janeiro;19;Aérea;1;2024;Janeiro;1;26
Europa;6;Dinamarca;62;Rio de Janeiro;19;Aérea;1;2024;Janeiro;1;506
América Central e Caribe;2;Outros países da América Central e Caribe;22;Rio de Janeiro;19;Aérea;1;2024;Janeiro;1;12
África;1;Egito;4;Rio de Janeiro;19;Aérea;1;2024;Janeiro;1;10
América Central e Caribe;2;El Salvador;14;Rio de Janeiro;19;Aérea;1;2024;Janeiro;1;24
Ásia;5;Outros países da Ásia;56;Rio de Janeiro;19;Aérea;1;2024;Janeiro;1;9
América do Sul;4;Equador;30;Rio de Janeiro;19;Aérea;1;2024;Janeiro;1;285
Europa;6;Eslováquia;63;Rio de Janeiro;19;Aérea;1;2024;Janeiro;1;79
Europa;6;Eslovênia;64;Rio de Janeiro;19;Aérea;1;2024;Janeiro;1;53
Europa;6;Espanha;65;Rio de Janeiro;19;Aérea;1;2024;Janeiro;1;1370
América do Norte;3;Estados Unidos;24;Rio de Janeiro;19;Aérea;1;2024;Janeiro;1;14166
Europa;6;Estônia;66;Rio de Janeiro;19;Aérea;1;2024;Janeiro;1;28
África;1;Outros países da África;11;Rio de Janeiro;19;Aérea;1;2024;Janeiro;1;3
Oceania;7;Outros países da Oceania;92;Rio de Janeiro;19;Aérea;1;2024;Janeiro;1;1
Ásia;5;Filipinas;43;Rio de Janeiro;19;Aérea;1;2024;Janeiro;1;62
Europa;6;Finlândia;67;Rio de Janeiro;19;Aérea;1;2024;Janeiro;1;135
Europa;6;França;68;Rio de Janeiro;19;Aérea;1;2024;Janeiro;1;5000
África;1;Gana;5;Rio de Janeiro;19;Aérea;1;2024;Janeiro;1;3
Europa;6;Outros países da Europa;89;Rio de Janeiro;19;Aérea;1;2024;Janeiro;1;22
América Central e Caribe;2;Outros países da América Central e Caribe;22;Rio de Janeiro;19;Aérea;1;2024;Janeiro;1;3
Europa;6;Grécia;69;Rio de Janeiro;19;Aérea;1;2024;Janeiro;1;144
América Central e Caribe;2;Guatemala;15;Rio de Janeiro;19;Aérea;1;2024;Janeiro;1;58
América do Sul;4;Guiana;31;Rio de Janeiro;19;Aérea;1;2024;Janeiro;1;6
África;1;Outros países da África;11;Rio de Janeiro;19;Aérea;1;2024;Janeiro;1;1
África;1;Outros países da África;11;Rio de Janeiro;19;Aérea;1;2024;Janeiro;1;4
América Central e Caribe;2;Haiti;16;Rio de Janeiro;19;Aérea;1;2024;Janeiro;1;6
Europa;6;Holanda;70;Rio de Janeiro;19;Aérea;1;2024;Janeiro;1;1296
América Central e Caribe;2;Honduras;17;Rio de Janeiro;19;Aérea;1;2024;Janeiro;1;47
Europa;6;Hungria;71;Rio de Janeiro;19;Aérea;1;2024;Janeiro;1;282
Oceania;7;Outros países da Oceania;92;Rio de Janeiro;19;Aérea;1;2024;Janeiro;1;1
Ásia;5;Índia;44;Rio de Janeiro;19;Aérea;1;2024;Janeiro;1;95
Ásia;5;Indonésia;45;Rio de Janeiro;19;Aérea;1;2024;Janeiro;1;16
Ásia;5;Irã;46;Rio de Janeiro;19;Aérea;1;2024;Janeiro;1;9
Ásia;5;Outros países da Ásia;56;Rio de Janeiro;19;Aérea;1;2024;Janeiro;1;1
Europa;6;Irlanda;72;Rio de Janeiro;19;Aérea;1;2024;Janeiro;1;1170
Europa;6;Outros países da Europa;89;Rio de Janeiro;19;Aérea;1;2024;Janeiro;1;17
Ásia;5;Israel;47;Rio de Janeiro;19;Aérea;1;2024;Janeiro;1;228
Europa;6;Itália;73;Rio de Janeiro;19;Aérea;1;2024;Janeiro;1;2309
América Central e Caribe;2;Outros países da América Central e Caribe;22;Rio de Janeiro;19;Aérea;1;2024;Janeiro;1;20
Ásia;5;Japão;48;Rio de Janeiro;19;Aérea;1;2024;Janeiro;1;185
Ásia;5;Outros países da Ásia;56;Rio de Janeiro;19;Aérea;1;2024;Janeiro;1;5
Ásia;5;Outros países da Ásia;56;Rio de Janeiro;19;Aérea;1;2024;Janeiro;1;5
Europa;6;Letônia;74;Rio de Janeiro;19;Aérea;1;2024;Janeiro;1;16
Ásia;5;Líbano;49;Rio de Janeiro;19;Aérea;1;2024;Janeiro;1;13
Europa;6;Outros países da Europa;89;Rio de Janeiro;19;Aérea;1;2024;Janeiro;1;5
Europa;6;Lituânia;75;Rio de Janeiro;19;Aérea;1;2024;Janeiro;1;47
Europa;6;Luxemburgo;76;Rio de Janeiro;19;Aérea;1;2024;Janeiro;1;48
Europa;6;Outros países da Europa;89;Rio de Janeiro;19;Aérea;1;2024;Janeiro;1;8
Ásia;5;Malásia;50;Rio de Janeiro;19;Aérea;1;2024;Janeiro;1;61
Europa;6;Outros países da Europa;89;Rio de Janeiro;19;Aérea;1;2024;Janeiro;1;18
África;1;Marrocos;6;Rio de Janeiro;19;Aérea;1;2024;Janeiro;1;28
África;1;Outros países da África;11;Rio de Janeiro;19;Aérea;1;2024;Janeiro;1;1
América do Norte;3;México;25;Rio de Janeiro;19;Aérea;1;2024;Janeiro;1;791
Ásia;5;Outros países da Ásia;56;Rio de Janeiro;19;Aérea;1;2024;Janeiro;1;2
África;1;Moçambique;7;Rio de Janeiro;19;Aérea;1;2024;Janeiro;1;4
Europa;6;Outros países da Europa;89;Rio de Janeiro;19;Aérea;1;2024;Janeiro;1;2
Europa;6;Outros países da Europa;89;Rio de Janeiro;19;Aérea;1;2024;Janeiro;1;8
Ásia;5;Outros países da Ásia;56;Rio de Janeiro;19;Aérea;1;2024;Janeiro;1;2
Europa;6;Outros países da Europa;89;Rio de Janeiro;19;Aérea;1;2024;Janeiro;1;5
África;1;Outros países da África;11;Rio de Janeiro;19;Aérea;1;2024;Janeiro;1;2
Ásia;5;Outros países da Ásia;56;Rio de Janeiro;19;Aérea;1;2024;Janeiro;1;3
América Central e Caribe;2;Nicarágua;18;Rio de Janeiro;19;Aérea;1;2024;Janeiro;1;18
África;1;Nigéria;8;Rio de Janeiro;19;Aérea;1;2024;Janeiro;1;4
Europa;6;Noruega;77;Rio de Janeiro;19;Aérea;1;2024;Janeiro;1;472
Oceania;7;Nova Zelândia;91;Rio de Janeiro;19;Aérea;1;2024;Janeiro;1;88
Ásia;5;Outros países da Ásia;56;Rio de Janeiro;19;Aérea;1;2024;Janeiro;1;2
América Central e Caribe;2;Panamá;19;Rio de Janeiro;19;Aérea;1;2024;Janeiro;1;239
Ásia;5;Paquistão;51;Rio de Janeiro;19;Aérea;1;2024;Janeiro;1;10
América do Sul;4;Paraguai;33;Rio de Janeiro;19;Aérea;1;2024;Janeiro;1;596
América do Sul;4;Peru;34;Rio de Janeiro;19;Aérea;1;2024;Janeiro;1;1463
Europa;6;Polônia;78;Rio de Janeiro;19;Aérea;1;2024;Janeiro;1;988
