Via,UF,País,mes,ano,Chegadas,Continente,Mês
Fluvial,Amapá,Croácia,,2024,1,Europa,Setembro
Fluvial,Amapá,Espanha,,2024,5,Europa,Setembro
Fluvial,Amapá,Estados Unidos,,2024,1,América do Norte,Setembro
Fluvial,Amapá,França,,2024,237,Europa,Setembro
Fluvial,Amapá,Haiti,,2024,1,América Central e Caribe,Setembro
Fluvial,Amapá,Itália,,2024,3,Europa,Setembro
Fluvial,Amapá,Marrocos,,2024,6,África,Setembro
Fluvial,Amapá,Peru,,2024,4,América do Sul,Setembro
Fluvial,Amapá,Polônia,,2024,2,Europa,Setembro
Fluvial,Amapá,Portugal,,2024,6,Europa,Setembro
Fluvial,Amapá,Reino Unido,,2024,2,Europa,Setembro
Fluvial,Amapá,República Dominicana,,2024,3,América Central e Caribe,Setembro
Fluvial,Amapá,Venezuela,,2024,0,América do Sul,Setembro
Fluvial,Amapá,Outros países da Ásia,,2024,13,Ásia,Setembro
Fluvial,Pará,Dinamarca,,2024,7,Europa,Setembro
Fluvial,Pará,França,,2024,30,Europa,Setembro
Fluvial,Rio Grande do Sul,Outros países da Ásia,,2024,1,Ásia,Setembro
Fluvial,Rio Grande do Sul,Argentina,,2024,2111,América do Sul,Setembro
Fluvial,Rio Grande do Sul,Canadá,,2024,4,América do Norte,Setembro
Fluvial,Rio Grande do Sul,Colômbia,,2024,2,América do Sul,Setembro
Fluvial,Rio Grande do Sul,França,,2024,4,Europa,Setembro
Fluvial,Rio Grande do Sul,Itália,,2024,2,Europa,Setembro
Fluvial,Rio Grande do Sul,México,,2024,1,América do Norte,Setembro
Fluvial,Rio Grande do Sul,Países não especificados,,2024,1,Continente não especificado,Setembro
Fluvial,Rio Grande do Sul,Paraguai,,2024,96,América do Sul,Setembro
Fluvial,Rio Grande do Sul,Polônia,,2024,1,Europa,Setembro
Fluvial,Rio Grande do Sul,Rússia,,2024,1,Europa,Setembro
Fluvial,Rio Grande do Sul,Uruguai,,2024,15,América do Sul,Setembro
Fluvial,Rio Grande do Sul,Alemanha,,2024,3,Europa,Setembro
Fluvial,Rio Grande do Sul,Argentina,,2024,2265,América do Sul,Setembro
Fluvial,Rio Grande do Sul,Bélgica,,2024,1,Europa,Setembro
Fluvial,Rio Grande do Sul,Chile,,2024,1,América do Sul,Setembro
Fluvial,Rio Grande do Sul,Colômbia,,2024,6,América do Sul,Setembro
Fluvial,Rio Grande do Sul,Espanha,,2024,3,Europa,Setembro
Fluvial,Rio Grande do Sul,Paraguai,,2024,46,América do Sul,Setembro
Fluvial,Rio Grande do Sul,Uruguai,,2024,6,América do Sul,Setembro
Aérea,Outras Unidades da Federação,Alemanha,,2024,12,Europa,Outubro
Aérea,Outras Unidades da Federação,Argentina,,2024,485,América do Sul,Outubro
Aérea,Outras Unidades da Federação,Áustria,,2024,1,Europa,Outubro
Aérea,Outras Unidades da Federação,Bélgica,,2024,4,Europa,Outubro
Aérea,Outras Unidades da Federação,Outros países da Ásia,,2024,3,Ásia,Outubro
Aérea,Outras Unidades da Federação,Colômbia,,2024,1,América do Sul,Outubro
Aérea,Outras Unidades da Federação,Dinamarca,,2024,4,Europa,Outubro
Aérea,Outras Unidades da Federação,Equador,,2024,1,América do Sul,Outubro
Aérea,Outras Unidades da Federação,Espanha,,2024,11,Europa,Outubro
Aérea,Outras Unidades da Federação,Finlândia,,2024,2,Europa,Outubro
Aérea,Outras Unidades da Federação,França,,2024,15,Europa,Outubro
Aérea,Outras Unidades da Federação,Holanda,,2024,2,Europa,Outubro
Aérea,Outras Unidades da Federação,Itália,,2024,18,Europa,Outubro
Aérea,Outras Unidades da Federação,Paraguai,,2024,1,América do Sul,Outubro
Aérea,Outras Unidades da Federação,Peru,,2024,1,América do Sul,Outubro
Aérea,Outras Unidades da Federação,Polônia,,2024,2,Europa,Outubro
Aérea,Outras Unidades da Federação,Portugal,,2024,136,Europa,Outubro
Aérea,Outras Unidades da Federação,Reino Unido,,2024,9,Europa,Outubro
Aérea,Outras Unidades da Federação,Romênia,,2024,1,Europa,Outubro
Aérea,Outras Unidades da Federação,Suécia,,2024,4,Europa,Outubro
Aérea,Outras Unidades da Federação,Suíça,,2024,12,Europa,Outubro
Aérea,Outras Unidades da Federação,Uruguai,,2024,4,América do Sul,Outubro
Aérea,Amazonas,África do Sul,,2024,1,África,Outubro
Aérea,Amazonas,Alemanha,,2024,24,Europa,Outubro
Aérea,Amazonas,Angola,,2024,1,África,Outubro
Aérea,Amazonas,Argentina,,2024,4,América do Sul,Outubro
Aérea,Amazonas,Austrália,,2024,14,Oceania,Outubro
Aérea,Amazonas,Áustria,,2024,1,Europa,Outubro
Aérea,Amazonas,Bolívia,,2024,2,América do Sul,Outubro
Aérea,Amazonas,Bulgária,,2024,1,Europa,Outubro
Aérea,Amazonas,Canadá,,2024,55,América do Norte,Outubro
Aérea,Amazonas,Outros países da Ásia,,2024,1,Ásia,Outubro
Aérea,Amazonas,Chile,,2024,1,América do Sul,Outubro
Aérea,Amazonas,China,,2024,4,Ásia,Outubro
Aérea,Amazonas,Colômbia,,2024,163,América do Sul,Outubro
Aérea,Amazonas,Costa Rica,,2024,15,América Central e Caribe,Outubro
Aérea,Amazonas,Cuba,,2024,3,América Central e Caribe,Outubro
Aérea,Amazonas,Dinamarca,,2024,7,Europa,Outubro
Aérea,Amazonas,El Salvador,,2024,3,América Central e Caribe,Outubro
Aérea,Amazonas,Equador,,2024,10,América do Sul,Outubro
Aérea,Amazonas,Espanha,,2024,26,Europa,Outubro
Aérea,Amazonas,Estados Unidos,,2024,816,América do Norte,Outubro
Aérea,Amazonas,Filipinas,,2024,2,Ásia,Outubro
Aérea,Amazonas,França,,2024,22,Europa,Outubro
Aérea,Amazonas,Grécia,,2024,1,Europa,Outubro
Aérea,Amazonas,Guatemala,,2024,1,América Central e Caribe,Outubro
Aérea,Amazonas,Guiana,,2024,2,América do Sul,Outubro
Aérea,Amazonas,Holanda,,2024,18,Europa,Outubro
Aérea,Amazonas,Índia,,2024,4,Ásia,Outubro
Aérea,Amazonas,Indonésia,,2024,1,Ásia,Outubro
Aérea,Amazonas,Irlanda,,2024,5,Europa,Outubro
Aérea,Amazonas,Israel,,2024,6,Ásia,Outubro
Aérea,Amazonas,Itália,,2024,6,Europa,Outubro
Aérea,Amazonas,Outros países da América Central e Caribe,,2024,2,América Central e Caribe,Outubro
Aérea,Amazonas,Japão,,2024,6,Ásia,Outubro
Aérea,Amazonas,Lituânia,,2024,2,Europa,Outubro
Aérea,Amazonas,Malásia,,2024,2,Ásia,Outubro
Aérea,Amazonas,Marrocos,,2024,1,África,Outubro
Aérea,Amazonas,México,,2024,53,América do Norte,Outubro
Aérea,Amazonas,Nicarágua,,2024,1,América Central e Caribe,Outubro
Aérea,Amazonas,Nova Zelândia,,2024,1,Oceania,Outubro
Aérea,Amazonas,Panamá,,2024,4,América Central e Caribe,Outubro
Aérea,Amazonas,Paquistão,,2024,1,Ásia,Outubro
Aérea,Amazonas,Peru,,2024,7,América do Sul,Outubro
Aérea,Amazonas,Polônia,,2024,1,Europa,Outubro
Aérea,Amazonas,Portugal,,2024,7,Europa,Outubro
Aérea,Amazonas,Reino Unido,,2024,18,Europa,Outubro
Aérea,Amazonas,República da Coreia,,2024,3,Ásia,Outubro
Aérea,Amazonas,República Dominicana,,2024,4,América Central e Caribe,Outubro
Aérea,Amazonas,República Tcheca,,2024,1,Europa,Outubro
Aérea,Amazonas,Rússia,,2024,5,Europa,Outubro
Aérea,Amazonas,Suécia,,2024,11,Europa,Outubro
Aérea,Amazonas,Suíça,,2024,4,Europa,Outubro
Aérea,Amazonas,Suriname,,2024,4,América do Sul,Outubro
Aérea,Amazonas,Taiwan,,2024,5,Ásia,Outubro
Aérea,Amazonas,Turquia,,2024,1,Europa,Outubro
Aérea,Amazonas,Uruguai,,2024,1,América do Sul,Outubro
Aérea,Amazonas,Venezuela,,2024,11,América do Sul,Outubro
Aérea,Bahia,Argentina,,2024,1933,América do Sul,Outubro
Aérea,Bahia,Austrália,,2024,1,Oceania,Outubro
Aérea,Bahia,Chile,,2024,1,América do Sul,Outubro
Aérea,Bahia,Colômbia,,2024,1,América do Sul,Outubro
Aérea,Bahia,Outros países da Ásia,,2024,1,Ásia,Outubro
Aérea,Bahia,Equador,,2024,1,América do Sul,Outubro
Aérea,Bahia,Espanha,,2024,2,Europa,Outubro
Aérea,Bahia,Estados Unidos,,2024,6,América do Norte,Outubro
Aérea,Bahia,Finlândia,,2024,1,Europa,Outubro
Aérea,Bahia,Irlanda,,2024,3,Europa,Outubro
Aérea,Bahia,Itália,,2024,6,Europa,Outubro
Aérea,Bahia,Paraguai,,2024,1,América do Sul,Outubro
Aérea,Bahia,Peru,,2024,1,América do Sul,Outubro
Aérea,Bahia,Portugal,,2024,1,Europa,Outubro
Aérea,Bahia,Reino Unido,,2024,2,Europa,Outubro
Aérea,Bahia,Suécia,,2024,2,Europa,Outubro
Aérea,Bahia,Ucrânia,,2024,1,Europa,Outubro
Aérea,Bahia,Uruguai,,2024,15,América do Sul,Outubro
Aérea,Bahia,África do Sul,,2024,2,África,Outubro
Aérea,Bahia,Alemanha,,2024,414,Europa,Outubro
Aérea,Bahia,Argentina,,2024,3339,América do Sul,Outubro
Aérea,Bahia,Austrália,,2024,5,Oceania,Outubro
Aérea,Bahia,Áustria,,2024,28,Europa,Outubro
Aérea,Bahia,Bélgica,,2024,116,Europa,Outubro
Aérea,Bahia,Bolívia,,2024,5,América do Sul,Outubro
Aérea,Bahia,Outros países da Europa,,2024,1,Europa,Outubro
Aérea,Bahia,Bulgária,,2024,4,Europa,Outubro
Aérea,Bahia,Cabo Verde,,2024,3,África,Outubro
Aérea,Bahia,Canadá,,2024,11,América do Norte,Outubro
Aérea,Bahia,Chile,,2024,708,América do Sul,Outubro
Aérea,Bahia,China,,2024,10,Ásia,Outubro
Aérea,Bahia,"China, Hong Kong",,2024,1,Ásia,Outubro
Aérea,Bahia,Cingapura,,2024,2,Ásia,Outubro
Aérea,Bahia,Colômbia,,2024,13,América do Sul,Outubro
Aérea,Bahia,Croácia,,2024,6,Europa,Outubro
Aérea,Bahia,Cuba,,2024,8,América Central e Caribe,Outubro
Aérea,Bahia,Dinamarca,,2024,23,Europa,Outubro
Aérea,Bahia,Eslováquia,,2024,2,Europa,Outubro
Aérea,Bahia,Eslovênia,,2024,8,Europa,Outubro
Aérea,Bahia,Espanha,,2024,463,Europa,Outubro
Aérea,Bahia,Estados Unidos,,2024,36,América do Norte,Outubro
Aérea,Bahia,Estônia,,2024,1,Europa,Outubro
Aérea,Bahia,Finlândia,,2024,2,Europa,Outubro
Aérea,Bahia,França,,2024,820,Europa,Outubro
Aérea,Bahia,Gana,,2024,1,África,Outubro
Aérea,Bahia,Outros países da Europa,,2024,3,Europa,Outubro
Aérea,Bahia,Grécia,,2024,2,Europa,Outubro
Aérea,Bahia,Holanda,,2024,83,Europa,Outubro
Aérea,Bahia,Hungria,,2024,6,Europa,Outubro
Aérea,Bahia,Índia,,2024,2,Ásia,Outubro
Aérea,Bahia,Indonésia,,2024,1,Ásia,Outubro
Aérea,Bahia,Irlanda,,2024,24,Europa,Outubro
Aérea,Bahia,Israel,,2024,13,Ásia,Outubro
Aérea,Bahia,Itália,,2024,407,Europa,Outubro
Aérea,Bahia,Japão,,2024,1,Ásia,Outubro
Aérea,Bahia,Letônia,,2024,1,Europa,Outubro
Aérea,Bahia,Lituânia,,2024,1,Europa,Outubro
Aérea,Bahia,Luxemburgo,,2024,17,Europa,Outubro
Aérea,Bahia,Malásia,,2024,2,Ásia,Outubro
Aérea,Bahia,Marrocos,,2024,3,África,Outubro
Aérea,Bahia,México,,2024,4,América do Norte,Outubro
Aérea,Bahia,Noruega,,2024,7,Europa,Outubro
Aérea,Bahia,Nova Zelândia,,2024,4,Oceania,Outubro
Aérea,Bahia,Paraguai,,2024,3,América do Sul,Outubro
Aérea,Bahia,Peru,,2024,9,América do Sul,Outubro
Aérea,Bahia,Polônia,,2024,23,Europa,Outubro
Aérea,Bahia,Portugal,,2024,1368,Europa,Outubro
Aérea,Bahia,Reino Unido,,2024,123,Europa,Outubro
Aérea,Bahia,República Dominicana,,2024,1,América Central e Caribe,Outubro
Aérea,Bahia,República Tcheca,,2024,6,Europa,Outubro
Aérea,Bahia,Romênia,,2024,14,Europa,Outubro
Aérea,Bahia,Rússia,,2024,5,Europa,Outubro
Aérea,Bahia,Suécia,,2024,13,Europa,Outubro
Aérea,Bahia,Suíça,,2024,273,Europa,Outubro
Aérea,Bahia,Tunísia,,2024,1,África,Outubro
Aérea,Bahia,Turquia,,2024,1,Europa,Outubro
Aérea,Bahia,Ucrânia,,2024,2,Europa,Outubro
Aérea,Bahia,Uruguai,,2024,1214,América do Sul,Outubro
Aérea,Bahia,Venezuela,,2024,1,América do Sul,Outubro
Aérea,Ceará,África do Sul,,2024,5,África,Outubro
Aérea,Ceará,Outros países da Europa,,2024,1,Europa,Outubro
Aérea,Ceará,Alemanha,,2024,1115,Europa,Outubro
Aérea,Ceará,Outros países da Europa,,2024,2,Europa,Outubro
Aérea,Ceará,Arábia Saudita,,2024,2,Ásia,Outubro
Aérea,Ceará,Argentina,,2024,861,América do Sul,Outubro
Aérea,Ceará,Austrália,,2024,8,Oceania,Outubro
Aérea,Ceará,Áustria,,2024,219,Europa,Outubro
Aérea,Ceará,Bangladesh,,2024,2,Ásia,Outubro
Aérea,Ceará,Bélgica,,2024,221,Europa,Outubro
Aérea,Ceará,Bolívia,,2024,1,América do Sul,Outubro
Aérea,Ceará,Outros países da Europa,,2024,2,Europa,Outubro
Aérea,Ceará,Bulgária,,2024,32,Europa,Outubro
Aérea,Ceará,Cabo Verde,,2024,15,África,Outubro
Aérea,Ceará,Outros países da África,,2024,3,África,Outubro
Aérea,Ceará,Canadá,,2024,167,América do Norte,Outubro
Aérea,Ceará,Outros países da Ásia,,2024,1,Ásia,Outubro
Aérea,Ceará,Outros países da África,,2024,2,África,Outubro
Aérea,Ceará,Chile,,2024,1,América do Sul,Outubro
Aérea,Ceará,China,,2024,9,Ásia,Outubro
Aérea,Ceará,"China, Hong Kong",,2024,1,Ásia,Outubro
Aérea,Ceará,Outros países da Ásia,,2024,2,Ásia,Outubro
Aérea,Ceará,Cingapura,,2024,3,Ásia,Outubro
Aérea,Ceará,Colômbia,,2024,10,América do Sul,Outubro
Aérea,Ceará,Outros países da Ásia,,2024,1,Ásia,Outubro
Aérea,Ceará,Outros países da África,,2024,2,África,Outubro
Aérea,Ceará,Croácia,,2024,13,Europa,Outubro
Aérea,Ceará,Dinamarca,,2024,85,Europa,Outubro
Aérea,Ceará,Egito,,2024,2,África,Outubro
Aérea,Ceará,El Salvador,,2024,2,América Central e Caribe,Outubro
Aérea,Ceará,Equador,,2024,1,América do Sul,Outubro
Aérea,Ceará,Eslováquia,,2024,13,Europa,Outubro
Aérea,Ceará,Eslovênia,,2024,74,Europa,Outubro
Aérea,Ceará,Espanha,,2024,431,Europa,Outubro
Aérea,Ceará,Estados Unidos,,2024,656,América do Norte,Outubro
Aérea,Ceará,Estônia,,2024,8,Europa,Outubro
Aérea,Ceará,Filipinas,,2024,2,Ásia,Outubro
Aérea,Ceará,Finlândia,,2024,7,Europa,Outubro
Aérea,Ceará,França,,2024,2167,Europa,Outubro
Aérea,Ceará,Gana,,2024,1,África,Outubro
Aérea,Ceará,Grécia,,2024,13,Europa,Outubro
Aérea,Ceará,Guatemala,,2024,1,América Central e Caribe,Outubro
Aérea,Ceará,Outros países da África,,2024,3,África,Outubro
Aérea,Ceará,Outros países da África,,2024,2,África,Outubro
Aérea,Ceará,Outros países da África,,2024,4,África,Outubro
Aérea,Ceará,Haiti,,2024,2,América Central e Caribe,Outubro
Aérea,Ceará,Holanda,,2024,745,Europa,Outubro
Aérea,Ceará,Honduras,,2024,1,América Central e Caribe,Outubro
Aérea,Ceará,Hungria,,2024,27,Europa,Outubro
Aérea,Ceará,Índia,,2024,9,Ásia,Outubro
Aérea,Ceará,Indonésia,,2024,1,Ásia,Outubro
Aérea,Ceará,Irã,,2024,2,Ásia,Outubro
Aérea,Ceará,Irlanda,,2024,61,Europa,Outubro
Aérea,Ceará,Outros países da Europa,,2024,1,Europa,Outubro
Aérea,Ceará,Israel,,2024,43,Ásia,Outubro
Aérea,Ceará,Itália,,2024,746,Europa,Outubro
Aérea,Ceará,Japão,,2024,7,Ásia,Outubro
Aérea,Ceará,Outros países da Ásia,,2024,2,Ásia,Outubro
Aérea,Ceará,Letônia,,2024,4,Europa,Outubro
Aérea,Ceará,Outros países da Europa,,2024,1,Europa,Outubro
Aérea,Ceará,Lituânia,,2024,28,Europa,Outubro
Aérea,Ceará,Luxemburgo,,2024,5,Europa,Outubro
Aérea,Ceará,Malásia,,2024,2,Ásia,Outubro
Aérea,Ceará,Marrocos,,2024,1,África,Outubro
Aérea,Ceará,México,,2024,8,América do Norte,Outubro
Aérea,Ceará,Nicarágua,,2024,1,América Central e Caribe,Outubro
Aérea,Ceará,Noruega,,2024,130,Europa,Outubro
Aérea,Ceará,Nova Zelândia,,2024,3,Oceania,Outubro
Aérea,Ceará,Peru,,2024,8,América do Sul,Outubro
Aérea,Ceará,Polônia,,2024,507,Europa,Outubro
Aérea,Ceará,Portugal,,2024,573,Europa,Outubro
Aérea,Ceará,Reino Unido,,2024,263,Europa,Outubro
Aérea,Ceará,República da Coreia,,2024,5,Ásia,Outubro
Aérea,Ceará,República Dominicana,,2024,2,América Central e Caribe,Outubro
Aérea,Ceará,República Tcheca,,2024,54,Europa,Outubro
Aérea,Ceará,Romênia,,2024,27,Europa,Outubro
Aérea,Ceará,Rússia,,2024,24,Europa,Outubro
Aérea,Ceará,Outros países da Europa,,2024,3,Europa,Outubro
Aérea,Ceará,Outros países da América Central e Caribe,,2024,2,América Central e Caribe,Outubro
Aérea,Ceará,Outros países da América Central e Caribe,,2024,1,América Central e Caribe,Outubro
Aérea,Ceará,Sérvia,,2024,3,Europa,Outubro
Aérea,Ceará,Suécia,,2024,58,Europa,Outubro
Aérea,Ceará,Suíça,,2024,902,Europa,Outubro
Aérea,Ceará,Trinidad e Tobago,,2024,2,América Central e Caribe,Outubro
Aérea,Ceará,Tunísia,,2024,1,África,Outubro
Aérea,Ceará,Turquia,,2024,5,Europa,Outubro
Aérea,Ceará,Ucrânia,,2024,9,Europa,Outubro
Aérea,Ceará,Uruguai,,2024,3,América do Sul,Outubro
Aérea,Ceará,Venezuela,,2024,1,América do Sul,Outubro
Aérea,Distrito Federal,África do Sul,,2024,5,África,Outubro
Aérea,Distrito Federal,Outros países da Europa,,2024,2,Europa,Outubro
Aérea,Distrito Federal,Alemanha,,2024,119,Europa,Outubro
Aérea,Distrito Federal,Angola,,2024,4,África,Outubro
Aérea,Distrito Federal,Outros países da América Central e Caribe,,2024,4,América Central e Caribe,Outubro
Aérea,Distrito Federal,Arábia Saudita,,2024,2,Ásia,Outubro
Aérea,Distrito Federal,Outros países da África,,2024,1,África,Outubro
Aérea,Distrito Federal,Argentina,,2024,302,América do Sul,Outubro
Aérea,Distrito Federal,Austrália,,2024,39,Oceania,Outubro
Aérea,Distrito Federal,Áustria,,2024,20,Europa,Outubro
Aérea,Distrito Federal,Outros países da América Central e Caribe,,2024,1,América Central e Caribe,Outubro
Aérea,Distrito Federal,Bangladesh,,2024,1,Ásia,Outubro
Aérea,Distrito Federal,Outros países da América Central e Caribe,,2024,7,América Central e Caribe,Outubro
Aérea,Distrito Federal,Bélgica,,2024,30,Europa,Outubro
Aérea,Distrito Federal,Outros países da América Central e Caribe,,2024,1,América Central e Caribe,Outubro
Aérea,Distrito Federal,Bolívia,,2024,1,América do Sul,Outubro
Aérea,Distrito Federal,Bulgária,,2024,3,Europa,Outubro
Aérea,Distrito Federal,Outros países da África,,2024,1,África,Outubro
Aérea,Distrito Federal,Canadá,,2024,144,América do Norte,Outubro
Aérea,Distrito Federal,Chile,,2024,309,América do Sul,Outubro
Aérea,Distrito Federal,China,,2024,8,Ásia,Outubro
Aérea,Distrito Federal,"China, Hong Kong",,2024,1,Ásia,Outubro
Aérea,Distrito Federal,Outros países da Ásia,,2024,1,Ásia,Outubro
Aérea,Distrito Federal,Cingapura,,2024,1,Ásia,Outubro
Aérea,Distrito Federal,Colômbia,,2024,274,América do Sul,Outubro
Aérea,Distrito Federal,Outros países da África,,2024,1,África,Outubro
Aérea,Distrito Federal,Costa Rica,,2024,37,América Central e Caribe,Outubro
Aérea,Distrito Federal,Croácia,,2024,4,Europa,Outubro
Aérea,Distrito Federal,Cuba,,2024,22,América Central e Caribe,Outubro
Aérea,Distrito Federal,Dinamarca,,2024,5,Europa,Outubro
Aérea,Distrito Federal,Outros países da América Central e Caribe,,2024,1,América Central e Caribe,Outubro
Aérea,Distrito Federal,Egito,,2024,1,África,Outubro
Aérea,Distrito Federal,El Salvador,,2024,6,América Central e Caribe,Outubro
Aérea,Distrito Federal,Outros países da Ásia,,2024,3,Ásia,Outubro
Aérea,Distrito Federal,Equador,,2024,167,América do Sul,Outubro
Aérea,Distrito Federal,Eslováquia,,2024,3,Europa,Outubro
Aérea,Distrito Federal,Espanha,,2024,116,Europa,Outubro
Aérea,Distrito Federal,Estados Unidos,,2024,1461,América do Norte,Outubro
Aérea,Distrito Federal,Outros países da África,,2024,2,África,Outubro
Aérea,Distrito Federal,Filipinas,,2024,5,Ásia,Outubro
Aérea,Distrito Federal,Finlândia,,2024,4,Europa,Outubro
Aérea,Distrito Federal,França,,2024,212,Europa,Outubro
Aérea,Distrito Federal,Outros países da América Central e Caribe,,2024,1,América Central e Caribe,Outubro
Aérea,Distrito Federal,Grécia,,2024,6,Europa,Outubro
Aérea,Distrito Federal,Guatemala,,2024,9,América Central e Caribe,Outubro
Aérea,Distrito Federal,Guiana,,2024,2,América do Sul,Outubro
Aérea,Distrito Federal,Outros países da África,,2024,1,África,Outubro
Aérea,Distrito Federal,Holanda,,2024,45,Europa,Outubro
Aérea,Distrito Federal,Honduras,,2024,7,América Central e Caribe,Outubro
Aérea,Distrito Federal,Hungria,,2024,2,Europa,Outubro
Aérea,Distrito Federal,Índia,,2024,15,Ásia,Outubro
Aérea,Distrito Federal,Indonésia,,2024,5,Ásia,Outubro
Aérea,Distrito Federal,Outros países da Ásia,,2024,4,Ásia,Outubro
Aérea,Distrito Federal,Irlanda,,2024,15,Europa,Outubro
Aérea,Distrito Federal,Israel,,2024,23,Ásia,Outubro
Aérea,Distrito Federal,Itália,,2024,92,Europa,Outubro
Aérea,Distrito Federal,Outros países da América Central e Caribe,,2024,3,América Central e Caribe,Outubro
Aérea,Distrito Federal,Japão,,2024,5,Ásia,Outubro
Aérea,Distrito Federal,Letônia,,2024,1,Europa,Outubro
Aérea,Distrito Federal,Líbano,,2024,2,Ásia,Outubro
Aérea,Distrito Federal,Outros países da África,,2024,2,África,Outubro
Aérea,Distrito Federal,Lituânia,,2024,1,Europa,Outubro
Aérea,Distrito Federal,Outros países da Europa,,2024,2,Europa,Outubro
Aérea,Distrito Federal,Malásia,,2024,1,Ásia,Outubro
Aérea,Distrito Federal,Outros países da África,,2024,1,África,Outubro
Aérea,Distrito Federal,Outros países da Europa,,2024,2,Europa,Outubro
Aérea,Distrito Federal,Marrocos,,2024,6,África,Outubro
Aérea,Distrito Federal,México,,2024,61,América do Norte,Outubro
Aérea,Distrito Federal,Moçambique,,2024,5,África,Outubro
Aérea,Distrito Federal,Nicarágua,,2024,4,América Central e Caribe,Outubro
